,Mô tả,text_cleaned
41,"bán đất biển đông hải đường nguyễn thức đường 10m5 ngay vinpearl, quận ngũ hành sơn, đà nẵng giá rẻ.- diện tích đất: 90m2 (5x18m)- hướng đông nam, lô sạch đẹp, không cống trụ.- đường: 10m5. vỉa hè 5m- vị trí: đường lớn 10m5 thông từ sông ra biển, ngay cung đường nối đà nẵng đến hội an. gần vinpearl resort, sheraton resort, bãi tắm non nước. khu vực đang hình thành và phát triển rất có tiềm năng tăng trưởng mạnh.- thích hợp mua ở hoặc đầu tư lâu dài.- giá bán đến công chứng rẻ: chỉ 3.6 tỷ- liên hệ: ms thái, zalo/callbất động sản newlans chuyên nhà đất thổ cư+ pkd1: 12 vũ văn dũng, sơn trà.+ pkd2: trục shophouse fpt, ngũ hành sơn.","bán đất biển đông hải đường nguyễn thức đường 10m5 ngay vinpearl, quận ngũ hành sơn, đà nẵng giá rẻ. diện tích đất 90m2 (5 x 18m) hướng đông nam, lô sạch đẹp, không cống trụ. đường 10m5. vỉa hè 5m vị trí đường lớn 10m5 thông từ sông ra biển, ngay cung đường nối đà nẵng đến hội an. gần vinpearl resort, sheraton resort, bãi tắm non nước. khu vực đang hình thành và phát triển rất có tiềm năng tăng trưởng mạnh. thích hợp mua ở hoặc đầu tư lâu dài. giá bán đến công chứng rẻ chỉ 3.6 tỷ liên hệ ms thái, zalo/callbất động sản newlans chuyên nhà đất thổ cư pkd1 12 vũ văn dũng, sơn trà. pkd2 trục shophouse fpt, ngũ hành sơn."
42,"ngày đăng: hôm nay- bán nhà 2 tầng đường phạm phú tiết - khuê trung - q. cẩm lệ- nhà 2 tầng mê lợp: 4 phòng ngủ, 1 phòng khách, 1 phòng thờ, 1 phòng bếp, 2 phòng vệ sinh, sân phơi.- diện tích: 5 x 19,5 = 97,5 m².- nhà hướng đông, đường 7,5m thoáng mát, hàng xóm thân thiện.- gần chợ , trường học, siêu thị , bv vinmec- sổ đỏ chính chủ , pháp lý rõ ràng- giá: 6 tỷ 6- liên hệ : o9o1-12o-866 mr minh (xem nhà và làm việc )----------------------------------------------nhận kí gửi nhà đất chính chủ tp đà nẵngchuyên nghiệp - uy tín - tận tâm","ngày đăng hôm nay bán nhà 2 tầng đường phạm phú tiết khuê trung q. cẩm lệ nhà 2 tầng mê lợp 4 phòng ngủ, 1 phòng khách, 1 phòng thờ, 1 phòng bếp, 2 phòng vệ sinh, sân phơi. diện tích 5 x 19,5 97,5 m². nhà hướng đông, đường 7,5m thoáng mát, hàng xóm thân thiện. gần chợ , trường học, siêu thị , bv vinmec sổ đỏ chính chủ , pháp lý rõ ràng giá 6 tỷ 6 liên hệ o9o1 12o 866 mr minh ( x em nhà và làm việc ) nhận kí gửi nhà đất chính chủ tp đà nẵngchuyên nghiệp uy tín tận tâm"
43,"bán 4 lô liền kề mặt tiền: núi thành -p. bình thuận - hải châu.- diện tích: 18x25.75 = 463.5m².- hướng: tây.- đường: 15m lề: 5m.- pháp lý: sổ đỏ chính chủvị trí: nằm tttp, ngay điểm giao nhau với đường trưng nữ vương vị trí đắc địa kinh doanh sầm uất bậc nhất.- hiện tại đang có cơ sở kinh doanh thuê 125tr/tháng+ khách - chủ mua bán, thương lượng trực tiếp.+ giá : 175 triệu / m2 ( tl chính chủ )- liên hệ : o9o1-12o-866 mr minh","bán 4 lô liền kề mặt tiền núi thành p. bình thuận hải châu. diện tích 18 x 25.75 463.5m². hướng tây. đường 15m lề 5m. pháp lý sổ đỏ chính chủ vị trí nằm tttp, ngay điểm giao nhau với đường trưng nữ vương vị trí đắc địa kinh doanh sầm uất bậc nhất. hiện tại đang có cơ sở kinh doanh thuê 125tr/tháng khách chủ mua bán, thương lượng trực tiếp. giá 175 triệu / m2 ( tl chính chủ ) liên hệ o9o1 12o 866 mr minh"
44,"cc cần tiền bán gấp gấp giảm chào 200tr siêu phẩm 4 tầng mặt tiền đường lý tự trọng- kinh doanh đỉnh-ttkhu phố vip nhất quận hải châu- bên cạnh tòa nhà novotell. -vị trí: nằm ngay tuyến đường huyết mạch, khu phố vip kinh doanh bất chấp mọi loại hình. hai bước ra đường bạch đằng ngắm bờ sông hàn… tiện ích xung quanh không thiếu thứ gì.-dt:90m2-mt4m.-nhà còn rất mới thiết kế phong cách hiện đại. khách mua chỉ xách vali vào ở ngay.- a/c thiện chí xem nhà liên hệ e nguyên xem nhà trực tiếp,giao dịch chính chủ,hỗ trợ mua nhà với giá tốt nhất hiện nay.","cc cần tiền bán gấp gấp giảm chào 200tr siêu phẩm 4 tầng mặt tiền đường lý tự trọng kinh doanh đỉnh tt khu phố vip nhất quận hải châu bên cạnh tòa nhà novotell. vị trí nằm ngay tuyến đường huyết mạch, khu phố vip kinh doanh bất chấp mọi loại hình. hai bước ra đường bạch đằng ngắm bờ sông hàn tiện ích xung quanh không thiếu thứ gì. dt 90m2 mt 4m. nhà còn rất mới thiết kế phong cách hiện đại. khách mua chỉ xách vali vào ở ngay. a/c thiện chí xem nhà liên hệ e nguyên xem nhà trực tiếp, giao dịch chính chủ, hỗ trợ mua nhà với giá tốt nhất hiện nay."
45,"chính chủ bán nhà đường 5m5 có lề 3m gần ngay ubnd phường, trường học, chợ,.... vị trí trung tâm thuận tiện đi lại. hướng chính tây. giá 3ty7 có thương lượng trực tiếp cho người mua thiện chí. liên hệ xem nhà","chính chủ bán nhà đường 5m5 có lề 3m gần ngay ubnd phường, trường học, chợ, .... vị trí trung tâm thuận tiện đi lại. hướng chính tây. giá 3ty7 có thương lượng trực tiếp cho người mua thiện chí. liên hệ xem nhà"
46,"đảm bảo rẽ nhất hoà xuân cẩm lệ đà nẵng-bán gấp nhà c4 mặt tiền đường lê đỉnh-giá chỉ: 2.65 tỷ thương lượng.-diện tích: 90m2(5*18)-đường quy hoạch 5.5m vỉa hè 3m, lối thoát hiểm 1m.-nhà c4 còn mới sơn lại là ở ngay-2pn, wc, sân đậu ô tô… đầy đủ công năng.-khu vực full dân cư, tiện ích sống bạt ngàn.-khu vực đã quy hoạch ổn định, giao thông thuận tiện giao nhau với các trục đường chính như: trần nam trung, hoàng đình ái…-sổ hồng chuẩn pháp lý, vuông vức giao dịch ngay.-giá sụp hầm: 2.65 tỷ thương lượng.-liên hệ hoàng làm việc chính chủ.","đảm bảo rẽ nhất hoà xuân cẩm lệ đà nẵng bán gấp nhà c4 mặt tiền đường lê đỉnh giá chỉ 2.65 tỷ thương lượng. diện tích 90m2 (5 * 18) đường quy hoạch 5.5m vỉa hè 3m, lối thoát hiểm 1m. nhà c4 còn mới sơn lại là ở ngay 2pn, wc, sân đậu ô tô đầy đủ công năng. khu vực full dân cư, tiện ích sống bạt ngàn. khu vực đã quy hoạch ổn định, giao thông thuận tiện giao nhau với các trục đường chính như trần nam trung, hoàng đình ái sổ hồng chuẩn pháp lý, vuông vức giao dịch ngay. giá sụp hầm 2.65 tỷ thương lượng. liên hệ hoàng làm việc chính chủ."
47,"bán nhà 2 tầng 2 mê đường nguyễn hiến lê - nam ntp - hoà xuân- đường 7.5m lề 4m- diện tích: 100m(5*20)- hướng: đông nam- công năng: 3 phòng ngủ, 3wc, sân ô tô, khách, bếp,...- song song vs đường 29/3 - dân trí cao, an ninh tốt👉giá: 4.8 tỷ thương lượng☎️lh: ánh xem nhà","bán nhà 2 tầng 2 mê đường nguyễn hiến lê nam ntp hoà xuân đường 7.5m lề 4m diện tích 100m (5 * 20) hướng đông nam công năng 3 phòng ngủ, 3wc, sân ô tô, khách, bếp,... song song vs đường 29/3 dân trí cao, an ninh tốt giá 4.8 tỷ thương lượng lh ánh xem nhà"
48,"nhà 3 tầng đẹp như mơ - tt quận cẩm lệ - mặt tiền rộng 5.5 - kinh doanh - ô tô giá rẻ - bất chấp đầu tư. mặt tiền đường phan văn trị sát chợ cẩm lệ, phường khuê trung, cẩm lệ diện tích đất ở đô thị  99m2, kt 5.5x18m, giá chính chủ bán 6.1 tỷ . + vị trí: gần cầu nguyễn tri phương bệnh viện tâm trí, đường nguyễn hữu thọ, cách mạng tháng 8, thăng long, chợ cẩm lệ . khu dân cư khuê trung đông đúc, an ninh cực tốt. xung quanh nhiều trường cấp 1,2,3 và đại học: ngoại ngữ, kiến trúc, đông á, văn phòng công ty, phù hợp vừa ở và làm văn phòng công ty, kinh doanh buôn bán, ô tô đậu đỗ ngày đêm, cao dáo không ngập lụt. + ngay cuối đường phan văn trị đường 7.5, lề 4m. + nhà đẹp như mơ ở rất tốt. tầng 1 gara ô tô, phòng ăn, bar, bếp rộng, tầng lửng làm văn phòng công ty, phòng khách, tầng 2 mê lệch 3 phòng ngủ khép kín, tầng 3 phòng thờ, phơi giặt, sân thượng. nội thất bếp, cầu thang toàn ốp gỗ tự nhiên xịn sò (gỗ kiền kiền) chủ nhà bán nhà về ở với con, lấy tiền an sinh tuổi già. sổ cất két sẵn sàng giao dịch ngay.lh soái , vi hành lấy chìa khóa xem nhà đẹp như mơ","nhà 3 tầng đẹp như mơ tt quận cẩm lệ mặt tiền rộng 5.5 kinh doanh ô tô giá rẻ bất chấp đầu tư. mặt tiền đường phan văn trị sát chợ cẩm lệ, phường khuê trung, cẩm lệ diện tích đất ở đô thị 99m2, kt 5.5 x 18m, giá chính chủ bán 6.1 tỷ . vị trí gần cầu nguyễn tri phương bệnh viện tâm trí, đường nguyễn hữu thọ, cách mạng tháng 8, thăng long, chợ cẩm lệ . khu dân cư khuê trung đông đúc, an ninh cực tốt. xung quanh nhiều trường cấp 1,2,3 và đại học ngoại ngữ, kiến trúc, đông á, văn phòng công ty, phù hợp vừa ở và làm văn phòng công ty, kinh doanh buôn bán, ô tô đậu đỗ ngày đêm, cao dáo không ngập lụt. ngay cuối đường phan văn trị đường 7.5, lề 4m. nhà đẹp như mơ ở rất tốt. tầng 1 gara ô tô, phòng ăn, bar, bếp rộng, tầng lửng làm văn phòng công ty, phòng khách, tầng 2 mê lệch 3 phòng ngủ khép kín, tầng 3 phòng thờ, phơi giặt, sân thượng. nội thất bếp, cầu thang toàn ốp gỗ tự nhiên xịn sò (gỗ kiền kiền) chủ nhà bán nhà về ở với con, lấy tiền an sinh tuổi già. sổ cất két sẵn sàng giao dịch ngay. lh soái , vi hành lấy chìa khóa xem nhà đẹp như mơ"
49,"bán nhà mt tô hiến thành chính chủ chưa qua đầu tư vị trí đẹp gần võ văn kiệt dt 127m2 ngang 5m nở hậu 5.2m vuông vắncách võ văn kiệt 70m, cách biển 300m gần biển mỹ khê và phạm văn đồnggiá bán 10,x tỷ ( x nhỏ thương lượng)","bán nhà mt tô hiến thành chính chủ chưa qua đầu tư vị trí đẹp gần võ văn kiệt dt 127m2 ngang 5m nở hậu 5.2m vuông vắncách võ văn kiệt 70m, cách biển 300m gần biển mỹ khê và phạm văn đồng giá bán 10,x tỷ ( x nhỏ thương lượng)"
50,"cần bán nhà kiệt đường lê duẩn, phường vĩnh trung, quận thanh khê dt 35m2 ngang 3,8m hướng nam, gần đường lê duẩn, thông ra hùng vương, lê duẩn…nhà 2 tầng, tầng 2 nền gỗ. có 2pn, bếp, hiên, phòng khách…giá 1,65 tỷ","cần bán nhà kiệt đường lê duẩn, phường vĩnh trung, quận thanh khê dt 35m2 ngang 3,8m hướng nam, gần đường lê duẩn, thông ra hùng vương, lê duẩn nhà 2 tầng, tầng 2 nền gỗ. có 2pn, bếp, hiên, phòng khách giá 1,65 tỷ"
51,"bán lô đất 2 mặt tiền đường nguyễn phong sắc giao với đường lê ngân, đối diện với chung cư nguyễn phong sắc gần xô viết nghệ tĩnh gần nguyễn hữu thọ rất phù hợp để kinh doanh- diện tích: 9,6 x 17,9 = 160,2 m².- hướng đông và hướng bắc.* để biết được giá bán tốt nhất và làm việc trực tiếpkính mời quý khách hàng hãy liên hệ tùng có giá tốt nhất","bán lô đất 2 mặt tiền đường nguyễn phong sắc giao với đường lê ngân, đối diện với chung cư nguyễn phong sắc gần xô viết nghệ tĩnh gần nguyễn hữu thọ rất phù hợp để kinh doanh diện tích 9,6 x 17,9 160,2 m². hướng đông và hướng bắc. * để biết được giá bán tốt nhất và làm việc trực tiếp kính mời quý khách hàng hãy liên hệ tùng có giá tốt nhất"
52,"cần bán nhà 3 tầng mặt tiền tiểu la trung tâm hải châu, đà nẵng.vị trí đẹp nhất đường. kinh doanh sầm uất - diện tích: 93m2 vuông vức.- hướng: bắc đoạn kinh doanh nhộn nhịp, gần nguyễn hữu thọ, sát sân bay.nhà 3 tầng, nội thất cơ bản. công năng đầy đủ. cho thuê kinh doanh luôn luôn có khách hỏi.giá bán 13 tỷ thương lượng","cần bán nhà 3 tầng mặt tiền tiểu la trung tâm hải châu, đà nẵng. vị trí đẹp nhất đường. kinh doanh sầm uất diện tích 93m2 vuông vức. hướng bắc đoạn kinh doanh nhộn nhịp, gần nguyễn hữu thọ, sát sân bay. nhà 3 tầng, nội thất cơ bản. công năng đầy đủ. cho thuê kinh doanh luôn luôn có khách hỏi. giá bán 13 tỷ thương lượng"
53,"chủ chuyển công tác cần bán căn nhà phố 3 tầng khu euro village 1 (làng châu âu).- diện tích đất 5x20m = 100m², diện tích sử dụng 210m². - thiết kế 3 tầng hiện đại, gồm:  phòng khách, không gian bếp, 3 phòng ngủ, 3 phòng vệ sinh, sân trước. - toàn bộ nội thất được thiết kế tinh tế và hài hòa cùng với trang thiết bị sang trọng.- vị trí gần sông hàn, gần cầu trần thị lý, khu vực trung tâm giao thông thuận tiện.giá bán:10,x tỷliên hệ: tường vy xem nhà","chủ chuyển công tác cần bán căn nhà phố 3 tầng khu euro village 1 (làng châu âu). diện tích đất 5 x 20m 100m², diện tích sử dụng 210m². thiết kế 3 tầng hiện đại, gồm phòng khách, không gian bếp, 3 phòng ngủ, 3 phòng vệ sinh, sân trước. toàn bộ nội thất được thiết kế tinh tế và hài hòa cùng với trang thiết bị sang trọng. vị trí gần sông hàn, gần cầu trần thị lý, khu vực trung tâm giao thông thuận tiện. giá bán 10,x tỷ liên hệ tường vy xem nhà"
54,"bán biệt thự 3 tầng đẹp đường lê hữu khánh, phường khuê mỹ, quận ngũ hành sơn, đà nẵng.+ diện tích đất: 200 m² (10x20m), đường 7.5m, lề 4m.+ pháp lý: sổ hồng chính chủ+ kết cấu: biệt thự 3 tầng thiết kế hiện đại, 5 phòng ngủ, 5 wc, sân vườn, bể bơi, full nội thất.+ vị trí: khu dân trí cao, an ninh, tiện ích đầy đủ, cách sông hàn 100 m, cách đường bùi tá hán 50 m, đường chương dương 100m, nằm trong khu biệt thự cao cấp, cách lãnh sự quán hàn quốc 100m.+ phù hợp: cho thuê nghỉ dưỡng, để gia đình ở hoặc cho thuê văn phòng công ty.+ hiện tại tự vận hành cho thuê doanh thu 150 triệu/tháng.+ giá bán: 14,3 tỷ.liên hệ: tường vy","bán biệt thự 3 tầng đẹp đường lê hữu khánh, phường khuê mỹ, quận ngũ hành sơn, đà nẵng. diện tích đất 200 m² (10 x 20m), đường 7.5m, lề 4m. pháp lý sổ hồng chính chủ kết cấu biệt thự 3 tầng thiết kế hiện đại, 5 phòng ngủ, 5 wc, sân vườn, bể bơi, full nội thất. vị trí khu dân trí cao, an ninh, tiện ích đầy đủ, cách sông hàn 100 m, cách đường bùi tá hán 50 m, đường chương dương 100m, nằm trong khu biệt thự cao cấp, cách lãnh sự quán hàn quốc 100m. phù hợp cho thuê nghỉ dưỡng, để gia đình ở hoặc cho thuê văn phòng công ty. hiện tại tự vận hành cho thuê doanh thu 150 triệu/tháng. giá bán 14,3 tỷ. liên hệ tường vy"
55,"bán đất tặng nhà đường đặng huy trứ, lô góc 2 mặt tiền, sát biển nguyễn tất thành, vị trí đẹp, giá rẻ t10/2023- số nhà: xx đặng huy trứ- diện tích: 6.0 x 23,3m (122,7 m2)- hướng: tây bắc – đông bắc (tầng 2 view biển)- đường: mặt tiền đặng huy trứ, đường 7,5m; vỉa hè 4,0m và đường giáp văn cương, song song với nguyễn tất thành.- vị trí: sát biển nguyễn tất thành, mặt tiền đường đặng huy trứ siêu dài, kết nối từ hoàng thị loan thông ra biển nguyễn tất thành, khu dân cư đông đúc, sầm uất.- đặc điểm: nhà 2 tầng xây thô- giá siêu rẻ: 49 triệu/m2 (đã nhân hệ số lô góc, ngã tư, 2 mặt tiền)- thành tiền: 6,0 tỷ (tặng không nhà 2 tầng, đã xây thô)- liên hệ:  trung- địa chỉ: vp datnhadanang.com  -số 02 hồng thái, hòa minh, liên chiểu","bán đất tặng nhà đường đặng huy trứ, lô góc 2 mặt tiền, sát biển nguyễn tất thành, vị trí đẹp, giá rẻ t10/2023 số nhà xx đặng huy trứ diện tích 6.0 x 23,3m (122,7 m2) hướng tây bắc đông bắc (tầng 2 view biển) đường mặt tiền đặng huy trứ, đường 7,5m vỉa hè 4,0m và đường giáp văn cương, song song với nguyễn tất thành. vị trí sát biển nguyễn tất thành, mặt tiền đường đặng huy trứ siêu dài, kết nối từ hoàng thị loan thông ra biển nguyễn tất thành, khu dân cư đông đúc, sầm uất. đặc điểm nhà 2 tầng xây thô giá siêu rẻ 49 triệu/m2 (đã nhân hệ số lô góc, ngã tư, 2 mặt tiền) thành tiền 6,0 tỷ (tặng không nhà 2 tầng, đã xây thô) liên hệ trung địa chỉ vp datnhadanang.com số 02 hồng thái, hòa minh, liên chiểu"
56,"chủ nhà chuyển định cư cần bán gấp căn nhà ngay mặt tiền chợ tân lập 3 tầng ""chủ nhà chuyển định cư cần bán gấp căn nhà ngay mặt tiền chợ tân lập 3 tầng - vị trí ngay chợ đường phạm văn nghị, thuận lợi kinh doanh buôn bán hoặc cho thuê lại- cách chợ 1 bước, ngay trường mầm non tường vy, - nhà thiết kế hiện đại nội thất châu âu cao cấp như gạch men, bàn ghế, bếp- gồm tầng 1 để ở, và dãy trọ 10 phòng đang cho thu nhập cố định 20 triệu / tháng - để lại toàn bộ nội thất - chỉ việc vào ở và làm trọ và cho thuê mặt bằng kinh doanh- nhà tâm huyết xây rất kiên cố vững chắc vị trí đẹp thuận tiện - diện tích 70m2, dtdd 280m2 3 tầng và 1 tầng thượng trồng câygiá bán 5 tỷ x liên hệ trực tiếp  thương lượng chính chủ","chủ nhà chuyển định cư cần bán gấp căn nhà ngay mặt tiền chợ tân lập 3 tầng chủ nhà chuyển định cư cần bán gấp căn nhà ngay mặt tiền chợ tân lập 3 tầng vị trí ngay chợ đường phạm văn nghị, thuận lợi kinh doanh buôn bán hoặc cho thuê lại cách chợ 1 bước, ngay trường mầm non tường vy, nhà thiết kế hiện đại nội thất châu âu cao cấp như gạch men, bàn ghế, bếp gồm tầng 1 để ở, và dãy trọ 10 phòng đang cho thu nhập cố định 20 triệu / tháng để lại toàn bộ nội thất chỉ việc vào ở và làm trọ và cho thuê mặt bằng kinh doanh nhà tâm huyết xây rất kiên cố vững chắc vị trí đẹp thuận tiện diện tích 70m2, dtdd 280m2 3 tầng và 1 tầng thượng trồng cây giá bán 5 tỷ x liên hệ trực tiếp thương lượng chính chủ"
57,"bán đất biển nguyễn tất thành - p thanh bình, q. hải châu - đà nẵng.👉dt: 102 (5x20,3)m👉đường 2 làn 33m, vỉa hè 10m👉vị trí: gần đường 3/2, ngay trung tâm quận hải châu, khu tập trung kinh doanh sầm uất, tập trung nhiều khách sạn, nhà hàng, homesay....vị trí quá đẹp để đầu tư sinh lời hoặc kinh doanh...👉giá: 11 tỷ zalo: o987💥901💥827","bán đất biển nguyễn tất thành p thanh bình, q. hải châu đà nẵng. dt 102 (5 x 20,3)m đường 2 làn 33m, vỉa hè 10m vị trí gần đường 3/2, ngay trung tâm quận hải châu, khu tập trung kinh doanh sầm uất, tập trung nhiều khách sạn, nhà hàng, homesay.... vị trí quá đẹp để đầu tư sinh lời hoặc kinh doanh... giá 11 tỷ zalo o987 901 827"
58,"nhà bán đường 5.5m gần biển mỹ khê, đường võ văn kiệt và phạm văn đồng, mt đường an cư 1, dtđ: 4m x 14m, h bắc, 1 trệt 1 mê lửng kiên cố.gồm 3 phòng ngủ, phòng khách, bếp, 2 toilet.nhà kiên cố, nội thất mới, cửa nhôm xingpha kính cường lực.vị trí đẹp, gần chợ phước mỹ, siêu thị vincom, trung tâm phố du lịch phạm văn đồng.giá tốt: 5.5 tỷ.chính chủ.","nhà bán đường 5.5m gần biển mỹ khê, đường võ văn kiệt và phạm văn đồng, mt đường an cư 1, dtđ 4m x 14m, h bắc, 1 trệt 1 mê lửng kiên cố. gồm 3 phòng ngủ, phòng khách, bếp, 2 toilet. nhà kiên cố, nội thất mới, cửa nhôm xing pha kính cường lực.vị trí đẹp, gần chợ phước mỹ, siêu thị vincom, trung tâm phố du lịch phạm văn đồng. giá tốt 5.5 tỷ. chính chủ."
59,"✅ chủ giử bán nhà ngay trung tâm xầm uất ,dân trí cao ,khinh doanh tốt ,gần trường học ,gần chợ ,bước ra cầu rônh 3 bước chân✅ nhà 2 tầng kiệt 5m đường phạm cự lượng nhỉnh 3 tỷmô tả:✅ vị trí : ngay cầu rồng gần thpt hoàng hoa thám, trung tâm thông ra phạm quang ảnh và nguyễn văn thoại, an hải đông, sơn trà.✅ diện tích: 76 m2 . dtsd: 130m2✅ kết cấu: 2 tầng, 3 pn, 2wc, phòng khách , sân phơi , sân để xe oto ...+ nhà ngay 2 trường cấp 3, 3 trường cấp 2+ trung tâm cầu rồng di chuyển tứ hướng+ hướng mát mẻ thoải mái+ sân bay 7p, ra biển mỹ khê 4p, nguyễn văn thoại, phạm cừ lượng, võ văn kiệt cầu rồng đi bộ 1 chút.✅  hiện đang cho thuê dòng tiền 8tr/ tháng✅vị trí vip oto đậu hoặc thông  ,nằm ngay đoạn kinh doanh cực kì đắc địa, ngay trung tâm quận sơn trà, gần cầu rồng, cách biển 500m. gần nhiều trường học như thcs nguyễn văn cừ, thpt hoàng hoa thám, tiểu học ngô gia tự, gần chợ an hải đông...✅lh :hoàng","chủ giử bán nhà ngay trung tâm xầm uất ,dân trí cao , khinh doanh tốt , gần trường học , gần chợ , bước ra cầu rônh 3 bước chân nhà 2 tầng kiệt 5m đường phạm cự lượng nhỉnh 3 tỷ mô tả vị trí ngay cầu rồng gần thpt hoàng hoa thám, trung tâm thông ra phạm quang ảnh và nguyễn văn thoại, an hải đông, sơn trà. diện tích 76 m2 . dtsd 130m2 kết cấu 2 tầng, 3 pn, 2wc, phòng khách , sân phơi , sân để xe oto ... nhà ngay 2 trường cấp 3, 3 trường cấp 2 trung tâm cầu rồng di chuyển tứ hướng hướng mát mẻ thoải mái sân bay 7p, ra biển mỹ khê 4p, nguyễn văn thoại, phạm cừ lượng, võ văn kiệt cầu rồng đi bộ 1 chút. hiện đang cho thuê dòng tiền 8tr/ tháng vị trí vip oto đậu hoặc thông , nằm ngay đoạn kinh doanh cực kì đắc địa, ngay trung tâm quận sơn trà, gần cầu rồng, cách biển 500m. gần nhiều trường học như thcs nguyễn văn cừ, thpt hoàng hoa thám, tiểu học ngô gia tự, gần chợ an hải đông... lh hoàng"
60,"nhà 4 tầng mt trần kế xương - hải châu 2- dt 54m2 ngang 5.3- nhà đẹp, vị trí đẹp, tiện kinh doanh buôn bán, 3pn, 3wc, sân phơi, thờ...- giá chỉ còn 9ty5 có bớt cho khách thiện chú📞 quang xem nhà và làm việc chính chủ","nhà 4 tầng mt trần kế xương hải châu 2 dt 54m2 ngang 5.3 nhà đẹp, vị trí đẹp, tiện kinh doanh buôn bán, 3pn, 3wc, sân phơi, thờ... giá chỉ còn 9ty5 có bớt cho khách thiện chú quang xem nhà và làm việc chính chủ"
61,"nhỉnh 2 tỷ sở hữu nhà lô góc mặt tiền tt cẩm lệ-60m2- ngang 5m-sổ vuông vức - ô tô đua đỗ sát cửa.                                       -nhà gần bệnh viện cẩm lệ, chợ hoà cầm, chợ cẩm lệ, trường học các cấp,...tiện ích xung quanh không thiếu thứ gì.-giá: 2,x tỷ (thương lượng).  - a/c thiện chí xem nhà gọi ngay e nguyên xem nhà trực tiếp, giao dịch chính chủ, pháp lý, hỗ trợ mua nhà với giá tốt nhất hiện nay.","nhỉnh 2 tỷ sở hữu nhà lô góc mặt tiền tt cẩm lệ 60m2 ngang 5m sổ vuông vức ô tô đua đỗ sát cửa. nhà gần bệnh viện cẩm lệ, chợ hoà cầm, chợ cẩm lệ, trường học các cấp,... tiện ích xung quanh không thiếu thứ gì. giá 2,x tỷ (thương lượng). a/c thiện chí xem nhà gọi ngay e nguyên xem nhà trực tiếp, giao dịch chính chủ, pháp lý, hỗ trợ mua nhà với giá tốt nhất hiện nay."
62,"- cần bán đất mặt tiền tống duy tân cạnh chợ hòa mỹ , liên chiểu, đà nẵng- vị trí: sát chợ hòa mỹ thuận tiện kinh doanh buôn bán- diện tích 5 x 18.3=91.5m- đường 7.5m lề 4m- hướng tây nam.- giá 3.5 tỷ (thương lượng)- liên hệ đức tuấn để gặp chính chủ","cần bán đất mặt tiền tống duy tân cạnh chợ hòa mỹ , liên chiểu, đà nẵng vị trí sát chợ hòa mỹ thuận tiện kinh doanh buôn bán diện tích 5 x 18.3 91.5m đường 7.5m lề 4m hướng tây nam. giá 3.5 tỷ (thương lượng) liên hệ đức tuấn để gặp chính chủ"
63,"bán nhà mặt tiền trường chinh, hòa phát, cẩm lệ. +mặt quốc lộ, gần ngã 3 lê đại hành, dân cư đông đúc, an ninh tốt, vừa ở vừa kinh doanh các mặt hàng, làm kho hay điểm chung chuyển bắc nam.ô tô đỗ ngày đêm.+diện tích 55m2. mặt tiền 5m , dài 11m.+nhà 2 tầng 2 mê đúc chắc chắn được thiết kế: mặt bằng kinh doanh, 2 phòng ngủ, phòng khách, phòng thờ, công năng đầy đủ.+sổ đỏ chính chủ, sẵn sàng giao dịch.+giá 3,9 tỷ có thương lượng.+liên hệ anh tùng, xem nhà miễn phí, nguồn nhà phong phú.","bán nhà mặt tiền trường chinh, hòa phát, cẩm lệ. mặt quốc lộ, gần ngã 3 lê đại hành, dân cư đông đúc, an ninh tốt, vừa ở vừa kinh doanh các mặt hàng, làm kho hay điểm chung chuyển bắc nam. ô tô đỗ ngày đêm. diện tích 55m2. mặt tiền 5m , dài 11m. nhà 2 tầng 2 mê đúc chắc chắn được thiết kế mặt bằng kinh doanh, 2 phòng ngủ, phòng khách, phòng thờ, công năng đầy đủ. sổ đỏ chính chủ, sẵn sàng giao dịch. giá 3,9 tỷ có thương lượng. liên hệ anh tùng, xem nhà miễn phí, nguồn nhà phong phú."
64,"bán nhà kiệt lê lai, thạch thang, hải châu.+khu vực trung tâm thành phố, gần ubnd thành phố, bệnh viện đa khoa,hộ khẩu quận hải châu, con cái học trường lê lai, thpt nguyễn huệ,tiện ích xung quanh bạt ngàn.+diện tích 51m2, nhà 3 tầng đúc.+nhà 3 phòng ngủ,2wc, phòng thờ, sân xe ...công năng đầy đủ.+sổ đỏ sẵn sàng giao dịch.+giá 2,55 tỷ thương lượng.+liên hệ anh tùng , xem nhà miễn phí, nguồn nhà phong phú.","bán nhà kiệt lê lai, thạch thang, hải châu. khu vực trung tâm thành phố, gần ubnd thành phố, bệnh viện đa khoa, hộ khẩu quận hải châu, con cái học trường lê lai, thpt nguyễn huệ, tiện ích xung quanh bạt ngàn. diện tích 51m2, nhà 3 tầng đúc. nhà 3 phòng ngủ, 2wc, phòng thờ, sân xe ... công năng đầy đủ. sổ đỏ sẵn sàng giao dịch. giá 2,55 tỷ thương lượng. liên hệ anh tùng , xem nhà miễn phí, nguồn nhà phong phú."
